,Confirmed,Country/Region,Deaths,Date,region,Recovered,Suspected,Time,Latitude,Longitude,Y,M,D,date_new
1734,9.0,Mainland China,0.0,1-27-2020,Guizhou,0.0,0.0,20:30,27.0,107.0,2020,01,27,27-01-2020
1735,8.0,Hong Kong,0.0,1-27-2020,Hong Kong,0.0,0.0,20:30,22.2793278,114.1628131,2020,01,27,27-01-2020
1736,7.0,Mainland China,0.0,1-27-2020,Ningxia,0.0,0.0,20:30,37.0000001,105.9999999,2020,01,27,27-01-2020
1737,6.0,Mainland China,0.0,1-27-2020,Jilin,0.0,0.0,20:30,42.9995032,125.9816054,2020,01,27,27-01-2020
1738,6.0,Macau,0.0,1-27-2020,Macau,0.0,0.0,20:30,22.1757605,113.5514142,2020,01,27,27-01-2020
1739,6.0,Mainland China,0.0,1-27-2020,Qinghai,0.0,0.0,20:30,35.40709525,95.95211573241954,2020,01,27,27-01-2020
1740,5.0,Taiwan,0.0,1-27-2020,Taiwan,0.0,0.0,20:30,23.9739374,120.9820179,2020,01,27,27-01-2020
1741,5.0,Mainland China,0.0,1-27-2020,Xinjiang,0.0,0.0,20:30,41.7574769,87.16738423046897,2020,01,27,27-01-2020
1742,1.0,US,0.0,1-27-2020,Washington,0.0,0.0,20:30,38.8948932,-77.0365529,2020,01,27,27-01-2020
1743,1.0,US,0.0,1-27-2020,Illinois,0.0,0.0,20:30,40.0796606,-89.4337288,2020,01,27,27-01-2020
1744,2.0,US,0.0,1-27-2020,California,0.0,0.0,20:30,36.7014631,-118.7559974,2020,01,27,27-01-2020
1745,1.0,US,0.0,1-27-2020,Arizona,0.0,0.0,20:30,34.395342,-111.7632755,2020,01,27,27-01-2020
1746,4.0,Japan,0.0,1-27-2020,Japan,1.0,0.0,20:30,36.5748441,139.2394179,2020,01,27,27-01-2020
1747,8.0,Thailand,0.0,1-27-2020,Thailand,2.0,0.0,20:30,14.8971921,100.83273,2020,01,27,27-01-2020
1748,4.0,South Korea,0.0,1-27-2020,South Korea,0.0,0.0,20:30,36.638392,127.6961188,2020,01,27,27-01-2020
1749,5.0,Singapore ,0.0,1-27-2020,Singapore ,0.0,0.0,20:30,1.357107,103.8194992,2020,01,27,27-01-2020
1750,2.0,Vietnam,0.0,1-27-2020,Vietnam,0.0,0.0,20:30,13.2904027,108.4265113,2020,01,27,27-01-2020
1751,3.0,France,0.0,1-27-2020,France,0.0,0.0,20:30,46.603354,1.8883335,2020,01,27,27-01-2020
1752,1.0,Nepal,0.0,1-27-2020,Nepal,0.0,0.0,20:30,28.1083929,84.0917139,2020,01,27,27-01-2020
1753,4.0,Malaysia ,0.0,1-27-2020,Malaysia ,0.0,0.0,20:30,4.5693754,102.2656823,2020,01,27,27-01-2020
1754,1.0,Canada,0.0,1-27-2020,Ontario,0.0,0.0,20:30,50.000678,-86.000977,2020,01,27,27-01-2020
1755,1.0,Cambodia,0.0,1-27-2020,Cambodia,0.0,0.0,20:30,13.5066394,104.869423,2020,01,27,27-01-2020
1756,1.0,Sri Lanka,0.0,1-27-2020,Sri Lanka,0.0,0.0,20:30,7.5554942,80.7137847,2020,01,27,27-01-2020
1758,4.0,Australia,0.0,1-27-2020,New South Wales,0.0,0.0,20:30,-31.8759835,147.2869493,2020,01,27,27-01-2020
1759,1.0,Australia,0.0,1-27-2020,Victoria,0.0,0.0,20:30,-36.5986096,144.6780052,2020,01,27,27-01-2020
1760,1.0,Germany,0.0,1-27-2020,Bavaria,0.0,0.0,20:30,48.9467562,11.4038717,2020,01,27,27-01-2020
1761,1423.0,Mainland China,76.0,1-27-20,Hubei,45.0,0.0,9:00,31.15172525,112.87832224656043,2020,01,27,27-01-2020
1762,151.0,Mainland China,0.0,1-27-20,Guangdong,3.0,0.0,9:00,23.1357694,113.1982688,2020,01,27,27-01-2020
1763,128.0,Mainland China,0.0,1-27-20,Zhejiang,1.0,0.0,9:00,29.0000001,119.9999999,2020,01,27,27-01-2020
1764,128.0,Mainland China,0.0,1-27-20,Henan,0.0,0.0,9:00,34.0000001,113.9999999,2020,01,27,27-01-2020
1765,110.0,Mainland China,1.0,1-27-20,Chongqing,0.0,0.0,9:00,29.5585712,106.5492822,2020,01,27,27-01-2020
1766,100.0,Mainland China,0.0,1-27-20,Hunan,0.0,0.0,9:00,27.9995878,112.009538,2020,01,27,27-01-2020
1767,75.0,Mainland China,0.0,1-27-20,Shandong,0.0,0.0,9:00,36.0000001,118.9999999,2020,01,27,27-01-2020
1768,72.0,Mainland China,0.0,1-27-20,Beijing,2.0,0.0,9:00,39.906217,116.3912757,2020,01,27,27-01-2020
1769,70.0,Mainland China,0.0,1-27-20,Anhui,0.0,0.0,9:00,32.0,117.0,2020,01,27,27-01-2020
1770,69.0,Mainland China,0.0,1-27-20,Sichuan,0.0,0.0,9:00,30.5000001,102.4999999,2020,01,27,27-01-2020
1771,56.0,Mainland China,0.0,1-27-20,Fujian,0.0,0.0,9:00,26.5450001,117.842778,2020,01,27,27-01-2020
1772,53.0,Mainland China,1.0,1-27-20,Shanghai,3.0,0.0,9:00,31.2322758,121.4692071,2020,01,27,27-01-2020
1773,48.0,Mainland China,0.0,1-27-20,Jiangxi,1.0,0.0,9:00,28.0,116.0,2020,01,27,27-01-2020
1774,47.0,Mainland China,0.0,1-27-20,Jiangsu,1.0,0.0,9:00,33.0000001,119.9999999,2020,01,27,27-01-2020
1775,46.0,Mainland China,0.0,1-27-20,Guangxi,0.0,0.0,9:00,24.0,109.0,2020,01,27,27-01-2020
1776,35.0,Mainland China,0.0,1-27-20,Shaanxi,0.0,0.0,9:00,36.0,109.0,2020,01,27,27-01-2020
1777,33.0,Mainland China,1.0,1-27-20,Hainan,0.0,0.0,9:00,19.2000001,109.5999999,2020,01,27,27-01-2020
1778,27.0,Mainland China,0.0,1-27-20,Liaoning,0.0,0.0,9:00,40.9975197,122.9955469,2020,01,27,27-01-2020
1779,26.0,Mainland China,0.0,1-27-20,Yunnan,0.0,0.0,9:00,25.0,102.0,2020,01,27,27-01-2020
1780,22.0,Mainland China,0.0,1-27-20,Tianjin,0.0,0.0,9:00,39.1235635,117.1980785,2020,01,27,27-01-2020
1781,21.0,Mainland China,1.0,1-27-20,Heilongjiang,0.0,0.0,9:00,48.0000047,127.999992,2020,01,27,27-01-2020
1782,18.0,Mainland China,1.0,1-27-20,Hebei,0.0,0.0,9:00,39.0000001,116.0,2020,01,27,27-01-2020
1783,14.0,Mainland China,0.0,1-27-20,Gansu,0.0,0.0,9:00,38.0000001,101.9999999,2020,01,27,27-01-2020
1784,13.0,Mainland China,0.0,1-27-20,Shanxi,0.0,0.0,9:00,37.0,112.0,2020,01,27,27-01-2020
1785,11.0,Mainland China,0.0,1-27-20,Inner Mongolia,0.0,0.0,9:00,43.2443242,114.3251664,2020,01,27,27-01-2020
1786,8.0,Hong Kong,0.0,1-27-20,Hong Kong,0.0,0.0,9:00,22.2793278,114.1628131,2020,01,27,27-01-2020
1787,7.0,Mainland China,0.0,1-27-20,Guizhou,0.0,0.0,9:00,27.0,107.0,2020,01,27,27-01-2020
1788,7.0,Mainland China,0.0,1-27-20,Ningxia,0.0,0.0,9:00,37.0000001,105.9999999,2020,01,27,27-01-2020
1789,6.0,Mainland China,0.0,1-27-20,Jilin,0.0,0.0,9:00,42.9995032,125.9816054,2020,01,27,27-01-2020
1790,6.0,Macau,0.0,1-27-20,Macau,0.0,0.0,9:00,22.1757605,113.5514142,2020,01,27,27-01-2020
1791,5.0,Taiwan,0.0,1-27-20,Taiwan,0.0,0.0,9:00,23.9739374,120.9820179,2020,01,27,27-01-2020
1792,5.0,Mainland China,0.0,1-27-20,Xinjiang,0.0,0.0,9:00,41.7574769,87.16738423046897,2020,01,27,27-01-2020
1793,4.0,Mainland China,0.0,1-27-20,Qinghai,0.0,0.0,9:00,35.40709525,95.95211573241954,2020,01,27,27-01-2020
1794,1.0,US,0.0,1-27-20,Washington,0.0,0.0,9:00,38.8948932,-77.0365529,2020,01,27,27-01-2020
1795,1.0,US,0.0,1-27-20,Illinois,0.0,0.0,9:00,40.0796606,-89.4337288,2020,01,27,27-01-2020
1796,2.0,US,0.0,1-27-20,California,0.0,0.0,9:00,36.7014631,-118.7559974,2020,01,27,27-01-2020
1797,1.0,US,0.0,1-27-20,Arizona,0.0,0.0,9:00,34.395342,-111.7632755,2020,01,27,27-01-2020
1798,4.0,Japan,0.0,1-27-20,Japan,1.0,0.0,9:00,36.5748441,139.2394179,2020,01,27,27-01-2020
1799,8.0,Thailand,0.0,1-27-20,Thailand,2.0,0.0,9:00,14.8971921,100.83273,2020,01,27,27-01-2020
1800,4.0,South Korea,0.0,1-27-20,South Korea,0.0,0.0,9:00,36.638392,127.6961188,2020,01,27,27-01-2020
1801,4.0,Singapore ,0.0,1-27-20,Singapore ,0.0,0.0,9:00,1.357107,103.8194992,2020,01,27,27-01-2020
1802,2.0,Vietnam,0.0,1-27-20,Vietnam,0.0,0.0,9:00,13.2904027,108.4265113,2020,01,27,27-01-2020
1803,3.0,France,0.0,1-27-20,France,0.0,0.0,9:00,46.603354,1.8883335,2020,01,27,27-01-2020
1804,5.0,Australia,0.0,1-27-20,Australia,0.0,0.0,9:00,-24.7761086,134.755,2020,01,27,27-01-2020
1805,1.0,Nepal,0.0,1-27-20,Nepal,0.0,0.0,9:00,28.1083929,84.0917139,2020,01,27,27-01-2020
1806,4.0,Malaysia ,0.0,1-27-20,Malaysia ,0.0,0.0,9:00,4.5693754,102.2656823,2020,01,27,27-01-2020
1807,1.0,Canada,0.0,1-27-20,Ontario,0.0,0.0,9:00,50.000678,-86.000977,2020,01,27,27-01-2020
1808,1.0,Cambodia,0.0,1-27-20,Cambodia,0.0,0.0,9:00,13.5066394,104.869423,2020,01,27,27-01-2020
1809,51986.0,Mainland China,1318.0,2020-02-14,Hubei,3900.0,0.0,10:03:03,31.15172525,112.87832224656043,2020,02,14,14-02-2020
1810,1261.0,Mainland China,2.0,2020-02-14,Guangdong,362.0,0.0,12:53:02,23.1357694,113.1982688,2020,02,14,14-02-2020
1811,1184.0,Mainland China,11.0,2020-02-14,Henan,357.0,0.0,12:53:02,34.0000001,113.9999999,2020,02,14,14-02-2020
1812,1155.0,Mainland China,0.0,2020-02-14,Zhejiang,403.0,0.0,14:13:15,29.0000001,119.9999999,2020,02,14,14-02-2020
1813,988.0,Mainland China,2.0,2020-02-14,Hunan,364.0,0.0,09:23:04,27.9995878,112.009538,2020,02,14,14-02-2020
1814,934.0,Mainland China,6.0,2020-02-14,Anhui,193.0,0.0,12:53:02,32.0,117.0,2020,02,14,14-02-2020
1815,900.0,Mainland China,1.0,2020-02-14,Jiangxi,187.0,0.0,01:13:06,28.0,116.0,2020,02,14,14-02-2020
1816,593.0,Mainland China,0.0,2020-02-14,Jiangsu,157.0,0.0,10:03:03,33.0000001,119.9999999,2020,02,14,14-02-2020
1817,532.0,Mainland China,5.0,2020-02-14,Chongqing,139.0,0.0,08:53:02,29.5585712,106.5492822,2020,02,14,14-02-2020
1818,523.0,Mainland China,2.0,2020-02-14,Shandong,136.0,0.0,11:13:22,36.0000001,118.9999999,2020,02,14,14-02-2020
1819,463.0,Mainland China,1.0,2020-02-14,Sichuan,114.0,0.0,11:13:22,30.5000001,102.4999999,2020,02,14,14-02-2020
1820,419.0,Mainland China,11.0,2020-02-14,Heilongjiang,47.0,0.0,13:23:07,48.0000047,127.999992,2020,02,14,14-02-2020
1821,372.0,Mainland China,3.0,2020-02-14,Beijing,80.0,0.0,06:33:02,39.906217,116.3912757,2020,02,14,14-02-2020
1822,318.0,Mainland China,1.0,2020-02-14,Shanghai,90.0,0.0,04:13:11,31.2322758,121.4692071,2020,02,14,14-02-2020
1823,283.0,Mainland China,3.0,2020-02-14,Hebei,87.0,0.0,11:13:22,39.0000001,116.0,2020,02,14,14-02-2020
1824,281.0,Mainland China,0.0,2020-02-14,Fujian,63.0,0.0,11:13:22,26.5450001,117.842778,2020,02,14,14-02-2020
1825,230.0,Mainland China,0.0,2020-02-14,Shaanxi,54.0,0.0,12:53:02,36.0,109.0,2020,02,14,14-02-2020
1826,226.0,Mainland China,2.0,2020-02-14,Guangxi,36.0,0.0,15:23:02,24.0,109.0,2020,02,14,14-02-2020
1827,218.0,Others,0.0,2020-02-14,Diamond Princess cruise ship,0.0,0.0,00:13:23,35.4498,139.6649,2020,02,14,14-02-2020
1828,162.0,Mainland China,0.0,2020-02-14,Yunnan,36.0,0.0,12:53:02,25.0,102.0,2020,02,14,14-02-2020
1829,159.0,Mainland China,4.0,2020-02-14,Hainan,43.0,0.0,15:23:02,19.2000001,109.5999999,2020,02,14,14-02-2020
1830,140.0,Mainland China,1.0,2020-02-14,Guizhou,28.0,0.0,01:53:02,27.0,107.0,2020,02,14,14-02-2020
1831,126.0,Mainland China,0.0,2020-02-14,Shanxi,38.0,0.0,06:33:02,37.0,112.0,2020,02,14,14-02-2020
1832,120.0,Mainland China,3.0,2020-02-14,Tianjin,31.0,0.0,11:13:22,39.1235635,117.1980785,2020,02,14,14-02-2020
1833,119.0,Mainland China,1.0,2020-02-14,Liaoning,29.0,0.0,15:23:02,40.9975197,122.9955469,2020,02,14,14-02-2020
1834,90.0,Mainland China,2.0,2020-02-13,Gansu,39.0,0.0,15:53:03,38.0000001,101.9999999,2020,02,13,13-02-2020
1835,86.0,Mainland China,1.0,2020-02-14,Jilin,25.0,0.0,00:43:02,42.9995032,125.9816054,2020,02,14,14-02-2020
1836,67.0,Mainland China,0.0,2020-02-14,Ningxia,24.0,0.0,01:43:02,37.0000001,105.9999999,2020,02,14,14-02-2020
1837,67.0,Singapore,0.0,2020-02-14,Singapore,17.0,0.0,12:43:02,1.357107,103.8194992,2020,02,14,14-02-2020
1838,65.0,Mainland China,0.0,2020-02-14,Inner Mongolia,6.0,0.0,02:03:08,43.2443242,114.3251664,2020,02,14,14-02-2020
1839,65.0,Mainland China,1.0,2020-02-14,Xinjiang,6.0,0.0,01:13:06,41.7574769,87.16738423046897,2020,02,14,14-02-2020
1840,56.0,Hong Kong,1.0,2020-02-14,Hong Kong,1.0,0.0,09:03:12,22.2793278,114.1628131,2020,02,14,14-02-2020
1841,33.0,Thailand,0.0,2020-02-13,Thailand,12.0,0.0,17:53:03,14.8971921,100.83273,2020,02,13,13-02-2020
1842,29.0,Japan,1.0,2020-02-14,Japan,9.0,0.0,03:53:02,36.5748441,139.2394179,2020,02,14,14-02-2020
1843,28.0,South Korea,0.0,2020-02-12,South Korea,7.0,0.0,14:43:03,36.638392,127.6961188,2020,02,12,12-02-2020
1844,19.0,Malaysia,0.0,2020-02-13,Malaysia,3.0,0.0,10:53:02,4.5693754,102.2656823,2020,02,13,13-02-2020
1845,18.0,Mainland China,0.0,2020-02-13,Qinghai,11.0,0.0,08:43:08,35.40709525,95.95211573241954,2020,02,13,13-02-2020
1846,18.0,Taiwan,0.0,2020-02-14,Taiwan,2.0,0.0,02:13:06,23.9739374,120.9820179,2020,02,14,14-02-2020
1847,16.0,Germany,0.0,2020-02-13,Germany,1.0,0.0,15:13:11,51.0834196,10.4234469,2020,02,13,13-02-2020
1848,16.0,Vietnam,0.0,2020-02-13,Vietnam,7.0,0.0,06:33:02,13.2904027,108.4265113,2020,02,13,13-02-2020
1849,11.0,France,0.0,2020-02-12,France,2.0,0.0,18:53:02,46.603354,1.8883335,2020,02,12,12-02-2020
1850,10.0,Macau,0.0,2020-02-13,Macau,3.0,0.0,14:13:06,22.1757605,113.5514142,2020,02,13,13-02-2020
1851,9.0,UK,0.0,2020-02-12,UK,1.0,0.0,19:03:06,54.7023545,-3.2765753,2020,02,12,12-02-2020
1852,8.0,United Arab Emirates,0.0,2020-02-12,United Arab Emirates,1.0,0.0,00:33:02,24.0002488,53.9994829,2020,02,12,12-02-2020
1853,5.0,Australia,0.0,2020-02-09,Queensland,0.0,0.0,19:33:02,-22.1646782,144.5844903,2020,02,09,09-02-2020
1854,4.0,Australia,0.0,2020-02-13,New South Wales,4.0,0.0,17:53:03,-31.8759835,147.2869493,2020,02,13,13-02-2020
1855,4.0,Australia,0.0,2020-02-13,Victoria,4.0,0.0,17:53:03,-36.5986096,144.6780052,2020,02,13,13-02-2020
1856,4.0,Canada,0.0,2020-02-07,British Columbia,0.0,0.0,05:43:03,55.001251,-125.002441,2020,02,07,07-02-2020
1857,3.0,India,0.0,2020-02-13,India,0.0,0.0,18:53:02,22.3511148,78.6677428,2020,02,13,13-02-2020
1858,3.0,Italy,0.0,2020-02-07,Italy,0.0,0.0,17:53:02,42.6384261,12.674297,2020,02,07,07-02-2020
1859,3.0,Philippines,1.0,2020-02-12,Philippines,1.0,0.0,07:43:02,12.7503486,122.7312101,2020,02,12,12-02-2020
1860,2.0,Australia,0.0,2020-02-02,South Australia,0.0,0.0,22:33:07,-30.5343665,135.6301212,2020,02,02,02-02-2020
1861,2.0,Canada,0.0,2020-02-04,"Toronto, ON",0.0,0.0,00:13:06,43.653963,-79.387207,2020,02,04,04-02-2020
1862,2.0,Russia,0.0,2020-02-12,Russia,2.0,0.0,14:43:03,64.6863136,97.7453061,2020,02,12,12-02-2020
1863,2.0,Spain,0.0,2020-02-09,Spain,0.0,0.0,20:33:03,39.3262345,-4.8380649,2020,02,09,09-02-2020
1864,2.0,US,0.0,2020-02-09,"Chicago, IL",2.0,0.0,19:03:03,41.8755616,-87.6244212,2020,02,09,09-02-2020
1865,2.0,US,0.0,2020-02-03,"San Benito, CA",0.0,0.0,03:53:02,36.6248089,-121.1177379,2020,02,03,03-02-2020
1866,2.0,US,0.0,2020-02-13,"San Diego County, CA",0.0,0.0,03:13:08,32.9637838,-116.7706277,2020,02,13,13-02-2020
1867,2.0,US,0.0,2020-02-03,"Santa Clara, CA",0.0,0.0,00:43:02,37.2333253,-121.6846349,2020,02,03,03-02-2020
1868,1.0,Belgium,0.0,2020-02-04,Belgium,0.0,0.0,15:43:02,50.6402809,4.6667145,2020,02,04,04-02-2020
1869,1.0,Cambodia,0.0,2020-02-12,Cambodia,1.0,0.0,07:43:02,13.5066394,104.869423,2020,02,12,12-02-2020
1870,1.0,Canada,0.0,2020-02-12,"London, ON",1.0,0.0,18:53:03,42.9836747,-81.2496068,2020,02,12,12-02-2020
1871,1.0,Finland,0.0,2020-02-12,Finland,1.0,0.0,00:03:12,63.2467777,25.9209164,2020,02,12,12-02-2020
1872,1.0,Mainland China,0.0,2020-02-12,Tibet,1.0,0.0,06:43:02,31.894343149999997,87.07813712706509,2020,02,12,12-02-2020
1873,1.0,Nepal,0.0,2020-02-12,Nepal,1.0,0.0,14:43:03,28.1083929,84.0917139,2020,02,12,12-02-2020
1874,1.0,Sri Lanka,0.0,2020-02-08,Sri Lanka,1.0,0.0,03:43:03,7.5554942,80.7137847,2020,02,08,08-02-2020
1875,1.0,Sweden,0.0,2020-02-01,Sweden,0.0,0.0,02:13:26,59.6749712,14.5208584,2020,02,01,01-02-2020
1876,1.0,US,0.0,2020-02-01,"Boston, MA",0.0,0.0,19:43:03,42.3602534,-71.0582912,2020,02,01,01-02-2020
1877,1.0,US,0.0,2020-02-01,"Los Angeles, CA",0.0,0.0,19:53:03,34.0536909,-118.2427666,2020,02,01,01-02-2020
1878,1.0,US,0.0,2020-02-05,"Madison, WI",0.0,0.0,21:53:02,43.074761,-89.3837613,2020,02,05,05-02-2020
1879,1.0,US,0.0,2020-02-01,"Orange, CA",0.0,0.0,19:53:03,45.8413676,-74.2168946,2020,02,01,01-02-2020
1880,1.0,US,0.0,2020-02-13,"San Antonio, TX",0.0,0.0,18:53:02,29.4246002,-98.4951405,2020,02,13,13-02-2020
1881,1.0,US,0.0,2020-02-09,"Seattle, WA",1.0,0.0,07:03:04,47.6038321,-122.3300624,2020,02,09,09-02-2020
1882,1.0,US,0.0,2020-02-01,"Tempe, AZ",0.0,0.0,19:43:03,33.4255056,-111.9400125,2020,02,01,01-02-2020
1883,29631.0,Mainland China,871.0,2020-02-09,Hubei,1795.0,0.0,23:33:02,31.15172525,112.87832224656043,2020,02,09,09-02-2020
1884,1151.0,Mainland China,1.0,2020-02-10,Guangdong,147.0,0.0,03:43:20,23.1357694,113.1982688,2020,02,10,10-02-2020
1885,1092.0,Mainland China,0.0,2020-02-10,Zhejiang,201.0,0.0,01:13:06,29.0000001,119.9999999,2020,02,10,10-02-2020
1886,1073.0,Mainland China,6.0,2020-02-10,Henan,169.0,0.0,01:13:06,34.0000001,113.9999999,2020,02,10,10-02-2020
1887,879.0,Mainland China,1.0,2020-02-10,Hunan,186.0,0.0,02:13:16,27.9995878,112.009538,2020,02,10,10-02-2020
1888,830.0,Mainland China,3.0,2020-02-10,Anhui,73.0,0.0,02:03:12,32.0,117.0,2020,02,10,10-02-2020
1889,771.0,Mainland China,1.0,2020-02-10,Jiangxi,102.0,0.0,01:23:04,28.0,116.0,2020,02,10,10-02-2020
1890,492.0,Mainland China,0.0,2020-02-10,Jiangsu,72.0,0.0,01:43:02,33.0000001,119.9999999,2020,02,10,10-02-2020
1891,468.0,Mainland China,2.0,2020-02-09,Chongqing,51.0,0.0,23:53:02,29.5585712,106.5492822,2020,02,09,09-02-2020
1892,459.0,Mainland China,1.0,2020-02-10,Shandong,63.0,0.0,00:43:02,36.0000001,118.9999999,2020,02,10,10-02-2020
1893,405.0,Mainland China,1.0,2020-02-10,Sichuan,76.0,0.0,01:03:19,30.5000001,102.4999999,2020,02,10,10-02-2020
1894,337.0,Mainland China,2.0,2020-02-10,Beijing,44.0,0.0,03:13:08,39.906217,116.3912757,2020,02,10,10-02-2020
1895,331.0,Mainland China,7.0,2020-02-10,Heilongjiang,15.0,0.0,00:33:03,48.0000047,127.999992,2020,02,10,10-02-2020
1896,295.0,Mainland China,1.0,2020-02-10,Shanghai,44.0,0.0,01:33:13,31.2322758,121.4692071,2020,02,10,10-02-2020
1897,261.0,Mainland China,0.0,2020-02-10,Fujian,35.0,0.0,01:13:06,26.5450001,117.842778,2020,02,10,10-02-2020
1898,218.0,Mainland China,2.0,2020-02-10,Hebei,35.0,0.0,00:23:03,39.0000001,116.0,2020,02,10,10-02-2020
1899,213.0,Mainland China,0.0,2020-02-10,Shaanxi,26.0,0.0,02:23:07,36.0,109.0,2020,02,10,10-02-2020
1900,210.0,Mainland China,1.0,2020-02-10,Guangxi,18.0,0.0,02:03:17,24.0,109.0,2020,02,10,10-02-2020
1901,141.0,Mainland China,0.0,2020-02-09,Yunnan,18.0,0.0,08:53:02,25.0,102.0,2020,02,09,09-02-2020
1902,136.0,Mainland China,3.0,2020-02-10,Hainan,19.0,0.0,00:43:02,19.2000001,109.5999999,2020,02,10,10-02-2020
1903,119.0,Mainland China,0.0,2020-02-09,Shanxi,25.0,0.0,23:43:02,37.0,112.0,2020,02,09,09-02-2020
1904,109.0,Mainland China,1.0,2020-02-10,Guizhou,7.0,0.0,01:33:13,27.0,107.0,2020,02,10,10-02-2020
1905,107.0,Mainland China,0.0,2020-02-09,Liaoning,12.0,0.0,12:23:03,40.9975197,122.9955469,2020,02,09,09-02-2020
1906,94.0,Mainland China,1.0,2020-02-10,Tianjin,4.0,0.0,03:43:20,39.1235635,117.1980785,2020,02,10,10-02-2020
1907,83.0,Mainland China,2.0,2020-02-09,Gansu,16.0,0.0,23:33:02,38.0000001,101.9999999,2020,02,09,09-02-2020
1908,80.0,Mainland China,1.0,2020-02-10,Jilin,12.0,0.0,00:33:03,42.9995032,125.9816054,2020,02,10,10-02-2020
1909,64.0,Others,0.0,2020-02-09,Diamond Princess cruise ship,0.0,0.0,06:13:11,35.4498,139.6649,2020,02,09,09-02-2020
1910,58.0,Mainland China,0.0,2020-02-10,Inner Mongolia,5.0,0.0,02:43:05,43.2443242,114.3251664,2020,02,10,10-02-2020
1911,49.0,Mainland China,0.0,2020-02-10,Ningxia,13.0,0.0,01:43:02,37.0000001,105.9999999,2020,02,10,10-02-2020
1912,49.0,Mainland China,0.0,2020-02-10,Xinjiang,0.0,0.0,01:13:06,41.7574769,87.16738423046897,2020,02,10,10-02-2020
1913,43.0,Singapore,0.0,2020-02-10,Singapore,2.0,0.0,03:03:08,1.357107,103.8194992,2020,02,10,10-02-2020
1914,36.0,Hong Kong,1.0,2020-02-10,Hong Kong,0.0,0.0,00:03:31,22.2793278,114.1628131,2020,02,10,10-02-2020
1915,32.0,Thailand,0.0,2020-02-08,Thailand,10.0,0.0,12:53:01,14.8971921,100.83273,2020,02,08,08-02-2020
1916,27.0,South Korea,0.0,2020-02-10,South Korea,3.0,0.0,03:03:09,36.638392,127.6961188,2020,02,10,10-02-2020
1917,26.0,Japan,0.0,2020-02-09,Japan,1.0,0.0,06:13:11,36.5748441,139.2394179,2020,02,09,09-02-2020
1918,18.0,Mainland China,0.0,2020-02-06,Qinghai,3.0,0.0,02:13:15,35.40709525,95.95211573241954,2020,02,06,06-02-2020
1919,18.0,Malaysia,0.0,2020-02-10,Malaysia,1.0,0.0,03:03:09,4.5693754,102.2656823,2020,02,10,10-02-2020
1920,18.0,Taiwan,0.0,2020-02-09,Taiwan,1.0,0.0,09:13:11,23.9739374,120.9820179,2020,02,09,09-02-2020
1921,14.0,Germany,0.0,2020-02-09,Germany,0.0,0.0,06:13:11,51.0834196,10.4234469,2020,02,09,09-02-2020
1922,14.0,Vietnam,0.0,2020-02-10,Vietnam,1.0,0.0,03:03:09,13.2904027,108.4265113,2020,02,10,10-02-2020
1923,11.0,France,0.0,2020-02-08,France,0.0,0.0,09:53:01,46.603354,1.8883335,2020,02,08,08-02-2020
1924,10.0,Macau,0.0,2020-02-06,Macau,1.0,0.0,14:23:04,22.1757605,113.5514142,2020,02,06,06-02-2020
1925,7.0,United Arab Emirates,0.0,2020-02-08,United Arab Emirates,0.0,0.0,07:03:16,24.0002488,53.9994829,2020,02,08,08-02-2020
1926,5.0,Australia,0.0,2020-02-09,Queensland,0.0,0.0,19:33:02,-22.1646782,144.5844903,2020,02,09,09-02-2020
1927,4.0,Australia,0.0,2020-02-06,New South Wales,2.0,0.0,03:13:22,-31.8759835,147.2869493,2020,02,06,06-02-2020
1928,4.0,Australia,0.0,2020-02-01,Victoria,0.0,0.0,18:12:49,-36.5986096,144.6780052,2020,02,01,01-02-2020
1929,4.0,Canada,0.0,2020-02-07,British Columbia,0.0,0.0,05:43:03,55.001251,-125.002441,2020,02,07,07-02-2020
1930,3.0,India,0.0,2020-02-03,India,0.0,0.0,21:43:02,22.3511148,78.6677428,2020,02,03,03-02-2020
1931,3.0,Italy,0.0,2020-02-07,Italy,0.0,0.0,17:53:02,42.6384261,12.674297,2020,02,07,07-02-2020
1932,3.0,Philippines,1.0,2020-02-07,Philippines,0.0,0.0,16:43:04,12.7503486,122.7312101,2020,02,07,07-02-2020
1933,3.0,UK,0.0,2020-02-07,UK,0.0,0.0,18:33:02,54.7023545,-3.2765753,2020,02,07,07-02-2020
1934,2.0,Australia,0.0,2020-02-02,South Australia,0.0,0.0,22:33:07,-30.5343665,135.6301212,2020,02,02,02-02-2020
1935,2.0,Canada,0.0,2020-02-04,"Toronto, ON",0.0,0.0,00:13:06,43.653963,-79.387207,2020,02,04,04-02-2020
1936,2.0,Russia,0.0,2020-01-31,Russia,0.0,0.0,16:13:45,64.6863136,97.7453061,2020,01,31,31-01-2020
1937,2.0,Spain,0.0,2020-02-09,Spain,0.0,0.0,20:33:03,39.3262345,-4.8380649,2020,02,09,09-02-2020
1938,2.0,US,0.0,2020-02-09,"Chicago, IL",2.0,0.0,19:03:03,41.8755616,-87.6244212,2020,02,09,09-02-2020
1939,2.0,US,0.0,2020-02-03,"San Benito, CA",0.0,0.0,03:53:02,36.6248089,-121.1177379,2020,02,03,03-02-2020
1940,2.0,US,0.0,2020-02-03,"Santa Clara, CA",0.0,0.0,00:43:02,37.2333253,-121.6846349,2020,02,03,03-02-2020
